id,filename,ident,name,type,frequency_khz,latitude_deg,longitude_deg,elevation_ft,iso_country,usage_type,power
87373,Dipolog_NDB_PH,DI,Dipolog,NDB,389,8.60056019,123.34300232,12,PH,BOTH,MEDIUM
87374,Noson_NDB_US,DI,Noson,NDB,353,46.68780136,-102.71199799,2527,US,TERMINAL,LOW
87375,Concordia_NDB_AR,DIA,Concordia,NDB,335,-31.30170059,-58.00419998,115,AR,LO,HIGH
87376,Dien_Bien_VOR-DME_VN,DIB,Dien Bien,VOR-DME,113600,21.39609909,103.00399780,1611,VN,BOTH,HIGH
87377,Dijon_TACAN_FR,DIJ,Dijon,TACAN,113500,47.27190018,5.09152985,726,FR,BOTH,HIGH
92329,Kant_NDB_KG,PD,Kant,NDB,568,42.87829971,74.77829742,2549,KG,BOTH,MEDIUM
87378,Dickinson_VORTAC_US,DIK,Dickinson,VORTAC,112900,46.86000061,-102.77400208,2520,US,BOTH,HIGH
87379,Diekirch_VOR-DME_LU,DIK,Diekirch,VOR-DME,114400,49.86140060,6.12972021,1109,LU,BOTH,HIGH
87380,Diekirch_NDB_LU,DIK,Diekirch,NDB,307,49.86140060,6.12972021,,LU,BOTH,HIGH
87381,Tandil_VOR-DME_AR,DIL,Tandil,VOR-DME,115900,-37.22499847,-59.22940063,574,AR,BOTH,HIGH
87382,Dili_VOR-DME_TL,DIL,Dili,VOR-DME,113400,-8.54397964,125.52799988,10,TL,BOTH,HIGH
87383,Dinard_VOR-DME_FR,DIN,Dinard,VOR-DME,114300,48.58610153,-2.08232999,213,FR,BOTH,HIGH
87384,Planter_NDB_DE,DIP,Planter,NDB,327,52.47290039,13.46829987,,DE,LO,LOW
87385,Dirkou_VOR_NE,DIR,Dirkou,VOR,113900,18.98150063,12.88049984,1289,NE,BOTH,HIGH
87386,Dixon_NDB-DME_US,DIW,Dixon,NDB-DME,198,34.56850052,-77.45300293,54,US,BOTH,HIGH
87387,Diyarbakir_TACAN_TR,DIY,Diyarbakir,TACAN,110000,37.90299988,40.19229889,2254,TR,BOTH,LOW
87388,Djibouti_Ambouli_NDB_DJ,DJ,Djibouti/Ambouli,NDB,386,11.54730034,43.17959976,,DJ,BOTH,MEDIUM
87389,Borg_El_Arab_NDB_EG,DJ,Borg El Arab,NDB,563,30.87669945,29.73170090,144,EG,BOTH,HIGH
87390,Kazan_NDB_RU,DJ,Kazan,NDB,292,55.57830048,49.35829926,407,RU,TERMINAL,LOW
87391,Danang_NDB_VN,DJ,Danang,NDB,212,15.97760010,108.20700073,,VN,BOTH,MEDIUM
87392,Djanet_VOR-DME_DZ,DJA,Djanet,VOR-DME,114100,24.28779984,9.45333004,3176,DZ,BOTH,HIGH
87393,Djanet_NDB_DZ,DJA,Djanet,NDB,274,24.28669930,9.45491028,3176,DZ,BOTH,MEDIUM
87394,Dryer_VOR-DME_US,DJB,Dryer,VOR-DME,113600,41.35810089,-82.16200256,780,US,BOTH,HIGH
430639,Wangjiachuan_VOR-DME_CN,DJC,Wangjiachuan,VOR-DME,115200,36.77027800,103.44305600,,CN,TERMINAL,MEDIUM
87395,Canton_NDB_US,DJD,Canton,NDB,415,34.25239944,-84.48760223,1100,US,TERMINAL,LOW
87396,Dijon_VOR-DME_FR,DJL,Dijon,VOR-DME,111450,47.27080154,5.09733009,726,FR,BOTH,HIGH
87397,Delta_Junction_NDB_US,DJN,Delta Junction,NDB,347,64.02349854,-145.68699646,,US,LO,MEDIUM
87398,Glotayevo_NDB_RU,DK,Glotayevo,NDB,102,55.16170120,37.80170059,,RU,BOTH,HIGH
87399,Saratov_NDB_RU,DK,Saratov,NDB,427,51.54330063,46.09830093,,RU,TERMINAL,HIGH
87400,Dokuchaievs_K_NDB_UA,DK,Dokuchaievs K,NDB,120,47.79320145,37.63010025,,UA,TERMINAL,HIGH
87401,Dhekelia_NDB_CY,DKA,Dhekelia,NDB,343,34.98220062,33.73279953,,CY,TERMINAL,MEDIUM
87402,Kenan_NDB_US,DKA,Kenan,NDB,332,35.07229996,-77.91889954,118,US,TERMINAL,LOW
87403,Dakhla_NDB_EH,DKA,Dakhla,NDB,221,23.70470047,-15.93280029,,EH,BOTH,HIGH
87404,Dinkelsbuhl_VORTAC_DE,DKB,Dinkelsbuhl,VORTAC,117800,49.14279938,10.23830032,1790,DE,BOTH,HIGH
87405,De_Kalb_NDB_US,DKB,De Kalb,NDB,209,41.93399811,-88.70729828,909,US,TERMINAL,LOW
87406,Don_Scott_NDB_US,DKG,Don Scott,NDB,348,40.08039856,-83.07879639,,US,TERMINAL,LOW
87407,Dakhla_VOR-DME_EH,DKH,Dakhla,VOR-DME,115800,23.73979950,-15.92630005,43,EH,BOTH,HIGH
87408,Jakarta_VOR-DME_ID,DKI,Jakarta,VOR-DME,114600,-5.96119022,107.03600311,-1,ID,BOTH,HIGH
87409,Dunkirk_DME_US,DKK,Dunkirk,DME,116200,42.49040000,-79.27410300,680,US,BOTH,HIGH
87410,Dengkou_VOR-DME_CN,DKO,Dengkou,VOR-DME,113500,40.31499863,107.00000000,3335,CN,BOTH,HIGH
87411,Dunker_VOR_SE,DKR,Dunker,VOR,116800,59.20719910,17.01210022,,SE,RNAV,HIGH
87412,Arlanda_NDB_SE,DL,Arlanda,NDB,360,59.70859909,17.98069954,,SE,TERMINAL,LOW
87413,Pykla_NDB_US,DL,Pykla,NDB,379,46.84569931,-92.35500336,,US,LO,LOW
87414,Dalat_NDB_VN,DL,Dalat,NDB,330,11.75000000,108.32499695,,VN,BOTH,MEDIUM
87415,Douala_VOR-DME_CM,DLA,Douala,VOR-DME,112900,3.99392009,9.74347019,39,CM,BOTH,HIGH
87416,Dalian_VOR-DME_CN,DLC,Dalian,VOR-DME,112300,38.95999908,121.51300049,141,CN,BOTH,HIGH
87417,Dillon_NDB_US,DLC,Dillon,NDB,274,34.45009995,-79.36879730,122,US,TERMINAL,LOW
87418,Leine_VOR-DME_DE,DLE,Leine,VOR-DME,115200,52.25030136,9.88350010,398,DE,BOTH,HIGH
87419,Laughlin_VORTAC_US,DLF,Laughlin,VORTAC,114400,29.36090088,-100.77200317,1071,US,LO,HIGH
87420,Dillingham_VOR-DME_US,DLG,Dillingham,VOR-DME,116400,58.99420166,-158.55200195,119,US,BOTH,HIGH
87421,Duluth_VORTAC_US,DLH,Duluth,VORTAC,112600,46.80220032,-92.20290375,1430,US,BOTH,HIGH
87422,Dells_VORTAC_US,DLL,Dells,VORTAC,117000,43.55089951,-89.76360321,1020,US,BOTH,HIGH
87423,Deelen_TACAN_NL,DLN,Deelen,TACAN,112200,52.05720139,5.87277985,158,NL,BOTH,HIGH
87424,Dillon_VOR-DME_US,DLN,Dillon,VOR-DME,113000,45.24860001,-112.54699707,5260,US,BOTH,HIGH
87425,Deniliquin_NDB_AU,DLQ,Deniliquin,NDB,392,-35.55199814,144.95199585,305,AU,BOTH,MEDIUM
87426,Lubars_NDB_DE,DLS,Lubars,NDB,414,52.61389923,13.36359978,,DE,LO,MEDIUM
87427,Delaware_NDB_US,DLZ,Delaware,NDB,215,40.27700043,-83.10330200,940,US,TERMINAL,LOW
87428,Zedang_NDB_CN,DM,Zedang,NDB,435,29.25830078,91.76499939,13000,CN,BOTH,MEDIUM
87429,Debre_Marcos_NDB_ET,DM,Debre Marcos,NDB,235,10.25000000,37.66669846,,ET,BOTH,MEDIUM
87430,Dumai_NDB_ID,DM,Dumai,NDB,343,1.64389002,101.45700073,54,ID,BOTH,MEDIUM
87431,Domodedovo_NDB_RU,DM,Domodedovo,NDB,659,55.45169830,37.83829880,,RU,TERMINAL,MEDIUM
87432,Salekhard_NDB_RU,DM,Salekhard,NDB,315,66.61170197,66.70500183,,RU,TERMINAL,HIGH
87433,Dar_Es_Salaam_NDB_TZ,DM,Dar Es Salaam,NDB,273,-6.82269001,39.25820160,,TZ,LO,MEDIUM
87434,Dmytrivka_NDB_UA,DM,Dmytrivka,NDB,690,45.47809982,35.05339813,,UA,LO,MEDIUM
87435,Spenc_NDB_US,DM,Spenc,NDB,223,42.22000122,-83.20330048,,US,TERMINAL,LOW
87436,Davis_Monthan_TACAN_US,DMA,Davis Monthan,TACAN,117600,32.15990067,-110.88099670,2663,US,BOTH,MEDIUM
87437,Dimmit_County_NDB_US,DMD,Dimmit County,NDB,343,28.52239990,-99.82730103,612,US,TERMINAL,LOW
87438,Deming_VORTAC_US,DMN,Deming,VORTAC,108600,32.27560043,-107.60500336,4210,US,BOTH,MEDIUM
87439,Munchen_DME_DE,DMN,Munchen,DME,116000,48.36690140,11.79399967,1463,DE,TERMINAL,LOW
87440,Sedalia_NDB_US,DMO,Sedalia,NDB,281,38.70439911,-93.17659760,880,US,TERMINAL,LOW
87441,Dimapur_VOR-DME_IN,DMR,Dimapur,VOR-DME,114500,25.88080025,93.78160095,472,IN,BOTH,HIGH
87442,Munchen_DME_DE,DMS,Munchen,DME,108600,48.34069824,11.77820015,1495,DE,TERMINAL,LOW
87443,Damazin_NDB_SD,DMZ,Damazin,NDB,343,11.79090023,34.34009933,,SD,BOTH,LOW
87444,Dickson_NDB_US,DMZ,Dickson,NDB,203,36.12739944,-87.43240356,852,US,TERMINAL,LOW
87445,Darwin_VOR-DME_AU,DN,Darwin,VOR-DME,112600,-12.42310047,130.90600586,127,AU,BOTH,HIGH
87446,Darwin_NDB_AU,DN,Darwin,NDB,344,-12.43140030,130.96099854,105,AU,BOTH,HIGH
87447,Dauphin_NDB_CA,DN,Dauphin,NDB,224,51.09809875,-100.06199646,999,CA,BOTH,MEDIUM
87448,Sainshand_NDB_MN,DN,Sainshand,NDB,380,44.90409851,110.12599945,3000,MN,BOTH,HIGH
87449,Durban_NDB_ZA,DN,Durban,NDB,210,-29.91080093,31.00029945,,ZA,BOTH,MEDIUM
87450,Donetsk_NDB_UA,DN,Donetsk,NDB,390,48.07339859,37.66640091,,UA,TERMINAL,MEDIUM
87451,Julip_NDB_US,DN,Julip,NDB,332,40.28950119,-87.52970123,,US,TERMINAL,LOW
87452,Dushanbe_VOR-DME_TJ,DNB,Dushanbe,VOR-DME,113600,38.54169846,68.81169891,2589,TJ,BOTH,HIGH
87453,Mostar_NDB_BA,DNC,Mostar,NDB,425,43.13750076,17.84740067,1707,BA,TERMINAL,LOW
96022,Lanzhou_VOR-DME_CN,DNC,Lanzhou,VOR-DME,114300,36.51499900,103.62500000,6388,CN,BOTH,HIGH
87454,Dundee_NDB_GB,DND,Dundee,NDB,394,56.45510101,-3.11491990,,GB,TERMINAL,LOW
87455,Dresden_DME_DE,DND,Dresden,DME,115400,51.12950134,13.75759983,778,DE,TERMINAL,LOW
87456,Dang_NDB_NP,DNG,Dang,NDB,363,28.11170006,82.29170227,2077,NP,BOTH,LOW
87457,Denison_NDB_US,DNI,Denison,NDB,341,33.82400131,-96.66970062,680,US,TERMINAL,LOW
87458,Donnelly_VORTAC_US,DNJ,Donnelly,VORTAC,116200,44.76710129,-116.20600128,7300,US,BOTH,HIGH
87459,Orcadas_Del_Sur_NDB_AQ,DNO,Orcadas Del Sur,NDB,295,-60.71720123,-44.76689911,,AQ,BOTH,LOW
87460,Dnipropetrovsk_VOR-DME_UA,DNP,Dnipropetrovsk,VOR-DME,112500,48.35950089,35.10250092,509,UA,BOTH,HIGH
87461,Denison_NDB_US,DNS,Denison,NDB,350,41.98400116,-95.37940216,1255,US,TERMINAL,LOW
87462,Nally_Dunston_NDB_US,DNT,Nally Dunston,NDB,343,35.99499893,-89.40579987,370,US,TERMINAL,LOW
87463,Durban_VORTAC_ZA,DNV,Durban,VORTAC,112500,-29.97220039,30.95120049,21,ZA,BOTH,HIGH
87464,Danville_VORTAC_US,DNV,Danville,VORTAC,111000,40.29380035,-87.55719757,700,US,BOTH,MEDIUM
87465,Dunoir_VOR-DME_US,DNW,Dunoir,VOR-DME,117200,43.82830048,-110.33499908,7720,US,BOTH,HIGH
87466,De_Lancey_VOR-DME_US,DNY,De Lancey,VOR-DME,112100,42.17829895,-74.95690155,2560,US,LO,MEDIUM
87467,Dasht-E-Naz_VOR-DME_IR,DNZ,Dasht-E-Naz,VOR-DME,113100,36.64459991,53.19039917,35,IR,BOTH,HIGH
87468,Dasht-E-Naz_NDB_IR,DNZ,Dasht-E-Naz,NDB,362,36.67010117,53.17770004,35,IR,BOTH,LOW
87469,Kirundo_NDB_BI,DO,Kirundo,NDB,295,-2.54576993,30.10420036,,BI,TERMINAL,MEDIUM
87470,Zhoukou_NDB_CN,DO,Zhoukou,NDB,409,33.61669922,114.65000153,,CN,BOTH,LOW
87471,Qingzhou_NDB_CN,DO,Qingzhou,NDB,331,26.54500008,117.98699951,,CN,BOTH,MEDIUM
87472,Djupivogur_NDB_IS,DO,Djupivogur,NDB,320,64.65249634,-14.27690029,,IS,TERMINAL,HIGH
87473,Dobo_NDB_ID,DO,Dobo,NDB,305,-5.76655006,134.19799805,20,ID,BOTH,MEDIUM
87474,Arrachart_NDB_MG,DO,Arrachart,NDB,390,-12.34630013,49.28939819,,MG,HI,MEDIUM
87475,Dondo_NDB_MZ,DO,Dondo,NDB,387,-19.62380028,34.74840164,,MZ,TERMINAL,LOW
87476,Domodedovo_NDB_RU,DO,Domodedovo,NDB,659,55.36500168,37.94169998,,RU,TERMINAL,MEDIUM
87477,Dodoma_NDB_TZ,DO,Dodoma,NDB,373,-6.16883993,35.74549866,3637,TZ,HI,HIGH
87478,Dobrushyn_NDB_UA,DO,Dobrushyn,NDB,118,45.37639999,33.36009979,,UA,LO,HIGH
87479,Donetsk_NDB_UA,DO,Donetsk,NDB,390,48.07339859,37.80839920,,UA,TERMINAL,MEDIUM
87480,Dotte_NDB_US,DO,Dotte,NDB,359,39.22090149,-94.74990082,,US,TERMINAL,MEDIUM
87481,Dougy_NDB_US,DO,Dougy,NDB,236,45.83449936,-89.73040009,1630,US,TERMINAL,LOW
87482,Durazno_NDB_UY,DO,Durazno,NDB,245,-33.35969925,-56.54980087,,UY,BOTH,MEDIUM
87483,Dobbins_TACAN_US,DOB,Dobbins,TACAN,113000,33.91460037,-84.50730133,1008,US,BOTH,LOW
87484,Donchon_VOR-DME_KR,DOC,Donchon,VOR-DME,116500,35.90399933,128.64199829,116,KR,BOTH,LOW
87485,Dongola_VOR-DME_SD,DOG,Dongola,VOR-DME,112300,19.18260002,30.42729950,802,SD,BOTH,HIGH
87486,Doha_VOR-DME_QA,DOH,Doha,VOR-DME,112400,25.23360062,51.57720184,48,QA,BOTH,HIGH
87487,Dolsko_VOR-DME_SI,DOL,Dolsko,VOR-DME,112700,46.08409882,14.77859974,2047,SI,BOTH,HIGH
87488,Dortmund_VOR-DME_DE,DOM,Dortmund,VOR-DME,112700,51.70949936,7.58713007,298,DE,BOTH,HIGH
87489,Melville_Hall_NDB_DM,DOM,Melville Hall,NDB,273,15.55090046,-61.29560089,80,DM,LO,MEDIUM
87490,Donetsk_VOR-DME_UA,DON,Donetsk,VOR-DME,115000,48.07180023,37.73590088,758,UA,BOTH,HIGH
87491,Donna_NDB_DK,DON,Donna,NDB,355,55.47460175,5.13305998,,DK,LO,MEDIUM
87492,Donaueschingen_DME_DE,DON,Donaueschingen,DME,110550,47.96070099,8.52254963,2212,DE,TERMINAL,LOW
87493,Wickede_VOR-DME_DE,DOR,Wickede,VOR-DME,108650,51.52529907,7.63106012,373,DE,LO,HIGH
87494,Doura_NDB_BR,DOU,Doura,NDB,285,-22.19729996,-54.92829895,1503,BR,BOTH,MEDIUM
87495,Dover_TACAN_US,DOV,Dover,TACAN,110000,39.13230133,-75.46730042,17,US,BOTH,LOW
87496,Mendoza_VOR-DME_AR,DOZ,Mendoza,VOR-DME,114900,-32.83190155,-68.79080200,2306,AR,BOTH,HIGH
87497,Diepholz_NDB_DE,DP,Diepholz,NDB,325,52.59170151,8.45341969,191,DE,BOTH,LOW
87498,Delhi_NDB_IN,DP,Delhi,NDB,274,28.58340073,76.99870300,,IN,BOTH,MEDIUM
87499,Khurba_NDB_RU,DP,Khurba,NDB,440,50.40829849,136.93299866,,RU,TERMINAL,HIGH
87500,Dnipropetrovsk_NDB_UA,DP,Dnipropetrovsk,NDB,335,48.35699844,35.02450180,,UA,TERMINAL,LOW
87501,Du_Page_VOR-DME_US,DPA,Du Page,VOR-DME,108400,41.89039993,-88.35019684,800,US,LO,MEDIUM
87502,Dieppe_VOR_FR,DPE,Dieppe,VOR,115800,49.92539978,1.17063999,362,FR,BOTH,HIGH
87503,Dugway_NDB_US,DPG,Dugway,NDB,284,40.18239975,-112.93699646,4374,US,TERMINAL,MEDIUM
87504,Deer_Park_VOR-DME_US,DPK,Deer Park,VOR-DME,117700,40.79180145,-73.30370331,117,US,BOTH,MEDIUM
87505,Delhi_VOR-DME_IN,DPN,Delhi,VOR-DME,116100,28.56669998,77.09490204,776,IN,BOTH,HIGH
87506,Devonport_VOR-DME_AU,DPO,Devonport,VOR-DME,116300,-41.16999817,146.43400574,43,AU,BOTH,HIGH
87507,Devonport_NDB_AU,DPO,Devonport,NDB,281,-41.17390060,146.42900085,25,AU,BOTH,MEDIUM
87508,Dupree_VORTAC_US,DPR,Dupree,VORTAC,116800,45.07809830,-101.71499634,2530,US,BOTH,HIGH
87509,Deer_Park_NDB_US,DPY,Deer Park,NDB,216,47.96770096,-117.42600250,2250,US,TERMINAL,LOW
87511,Dayton_VOR-DME_US,DQN,Dayton,VOR-DME,114500,40.01639938,-84.39689636,990,US,LO,MEDIUM
87512,Dupont_VORTAC_US,DQO,Dupont,VORTAC,114000,39.67810059,-75.60710144,70,US,BOTH,MEDIUM
87513,De_Quincy_NDB_US,DQU,De Quincy,NDB,410,30.43549919,-93.46679688,82,US,TERMINAL,LOW
87514,Delta_Romeo_NDB_CO,DR,Delta Romeo,NDB,264,4.71913004,-74.15969849,8355,CO,TERMINAL,LOW
87515,Skurygino_NDB_RU,DR,Skurygino,NDB,415,55.21670151,37.36669922,,RU,BOTH,HIGH
87516,Dar_Es_Salaam_NDB_TZ,DR,Dar Es Salaam,NDB,361,-6.88528013,39.20529938,155,TZ,TERMINAL,LOW
87517,Dnipropetrovsk_NDB_UA,DR,Dnipropetrovsk,NDB,335,48.35699844,35.17309952,,UA,TERMINAL,LOW
92471,Eren_NDB_CN,PK,Eren,NDB,411,43.63330078,112.00000000,,CN,BOTH,LOW
87518,Idder_NDB_US,DR,Idder,NDB,385,30.75209999,-93.33470154,160,US,TERMINAL,LOW
87519,Kotti_NDB_US,DR,Kotti,NDB,335,29.44269943,-100.99199677,1149,US,LO,LOW
87520,Drammen_VOR-DME_NO,DRA,Drammen,VOR-DME,114800,59.73329926,10.11250019,1398,NO,TERMINAL,LOW
87521,Drezdenko_VOR-DME_PL,DRE,Drezdenko,VOR-DME,115300,52.81679916,15.83250046,98,PL,BOTH,HIGH
87522,Drezdenko_NDB_PL,DRE,Drezdenko,NDB,440,52.83629990,15.84140015,,PL,BOTH,MEDIUM
87523,Dibrugarh_VOR-DME_IN,DRG,Dibrugarh,VOR-DME,117300,27.48710060,95.02110291,361,IN,BOTH,HIGH
87524,Drake_VORTAC_US,DRK,Drake,VORTAC,114100,34.70259857,-112.48000336,4963,US,BOTH,HIGH
87525,Drummond_Island_NDB_US,DRM,Drummond Island,NDB,218,46.00719833,-83.74220276,580,US,TERMINAL,LOW
87526,Dresden_VOR-DME_DE,DRN,Dresden,VOR-DME,114350,51.01549911,13.59889984,1086,DE,RNAV,HIGH
87527,Durango_VOR-DME_US,DRO,Durango,VOR-DME,108200,37.15330124,-107.75000000,6660,US,LO,MEDIUM
87528,Drummond_VOR_US,DRU,Drummond,VOR,117100,46.63610077,-113.18699646,4150,US,LO,MEDIUM
87529,Drewitz_NDB_DE,DRW,Drewitz,NDB,355,51.89670181,14.56250000,271,DE,BOTH,LOW
87530,Deir_Zzor_VOR-DME_SY,DRZ,Deir Zzor,VOR-DME,117000,35.29190063,40.15380096,700,SY,TERMINAL,HIGH
87531,Deir_Zzor_NDB_SY,DRZ,Deir Zzor,NDB,295,35.28919983,40.18740082,,SY,BOTH,HIGH
87532,Heliushui_NDB_CN,DS,Heliushui,NDB,250,30.20000076,106.84500122,,CN,BOTH,MEDIUM
87533,Dar_Es_Salaam_NDB_TZ,DS,Dar Es Salaam,NDB,283,-6.92739010,39.15359879,,TZ,TERMINAL,LOW
87534,Forem_NDB_US,DS,Forem,NDB,344,41.48220062,-93.58059692,,US,TERMINAL,LOW
87535,Urgut_NDB_UZ,DS,Urgut,NDB,635,39.42829895,67.24330139,,UZ,BOTH,MEDIUM
87536,Deschutes_VORTAC_US,DSD,Deschutes,VORTAC,117600,44.25279999,-121.30400085,4100,US,BOTH,HIGH
87537,Dangshan_VOR-DME_CN,DSH,Dangshan,VOR-DME,117300,30.14830017,120.49800110,43,CN,BOTH,HIGH
87538,Des_Moines_VORTAC_US,DSM,Des Moines,VORTAC,117500,41.43700027,-93.64869690,940,US,BOTH,HIGH
87539,Daet_NDB_PH,DT,Daet,NDB,215,14.13350010,122.98300171,,PH,LO,MEDIUM
87540,Dyurtyuli_NDB_RU,DT,Dyurtyuli,NDB,380,55.47579956,54.89360046,,RU,BOTH,HIGH
87541,Revup_NDB_US,DT,Revup,NDB,388,42.12009811,-83.43170166,631,US,TERMINAL,LOW
87542,Delta_VORTAC_US,DTA,Delta,VORTAC,116100,39.30229950,-112.50599670,4600,US,BOTH,HIGH
87543,Mark_Anton_NDB_US,DTE,Mark Anton,NDB,394,35.48199844,-84.93090057,710,US,TERMINAL,LOW
87544,Djibouti_Ambouli_VOR-DME_DJ,DTI,Djibouti/Ambouli,VOR-DME,113900,11.54880047,43.09310150,49,DJ,BOTH,HIGH
87545,Doti_NDB_NP,DTI,Doti,NDB,393,29.26219940,80.93669891,1932,NP,BOTH,LOW
87546,Detroit_Lakes_VOR-DME_US,DTL,Detroit Lakes,VOR-DME,111200,46.82550049,-95.88739777,1384,US,LO,LOW
87547,Downtown_VOR_US,DTN,Downtown,VOR,108600,32.53990173,-93.74130249,175,US,TERMINAL,LOW
87548,Destin_NDB_US,DTS,Destin,NDB,254,30.40489960,-86.47380066,58,US,LO,LOW
87549,Daventry_VOR-DME_GB,DTY,Daventry,VOR-DME,116400,52.18030167,-1.11389005,600,GB,BOTH,HIGH
87550,Dubbo_VOR-DME_AU,DU,Dubbo,VOR-DME,114400,-32.21950150,148.57800293,935,AU,BOTH,HIGH
87551,Dubbo_NDB_AU,DU,Dubbo,NDB,251,-32.21749878,148.55900574,,AU,BOTH,MEDIUM
87552,Tokol_NDB_HU,DU,Tokol,NDB,510,47.30910110,19.02429962,333,HU,TERMINAL,LOW
87553,Kolkata_NDB_IN,DU,Kolkata,NDB,385,22.74020004,88.45760345,,IN,BOTH,LOW
87554,Durban_NDB_ZA,DU,Durban,NDB,393,-30.02560043,30.90579987,,ZA,TERMINAL,MEDIUM
87555,Durant_NDB_US,DUA,Durant,NDB,359,33.94229889,-96.39859772,684,US,TERMINAL,LOW
87556,Dubai_VOR-DME_AE,DUB,Dubai,VOR-DME,115700,25.25449944,55.36569977,37,AE,BOTH,HIGH
87557,Dublin_VOR-DME_IE,DUB,Dublin,VOR-DME,114900,53.49940109,-6.30710983,200,IE,BOTH,HIGH
87558,Duncan_VOR-DME_US,DUC,Duncan,VOR-DME,111000,34.38449860,-97.91680145,1090,US,LO,MEDIUM
87559,Douglas_VORTAC_US,DUG,Douglas,VORTAC,108800,31.47270012,-109.60199738,4160,US,LO,MEDIUM
87560,Durazno_VOR-DME_UY,DUR,Durazno,VOR-DME,117500,-33.35630035,-56.49610138,295,UY,BOTH,HIGH
87561,Dusseldorf_VOR-DME_DE,DUS,Dusseldorf,VOR-DME,115150,51.28319931,6.75372982,151,DE,BOTH,HIGH
87562,Dutch_Harbor_NDB-DME_US,DUT,Dutch Harbor,NDB-DME,283,53.90520096,-166.54899597,284,US,BOTH,MEDIUM
87563,Dar_Es_Salaam_VOR-DME_TZ,DV,Dar Es Salaam,VOR-DME,112700,-6.88864994,39.19269943,182,TZ,BOTH,HIGH
87564,Dzhubga_NDB_RU,DV,Dzhubga,NDB,420,44.31669998,38.70000076,,RU,BOTH,HIGH
87565,Auney_NDB_US,DV,Auney,NDB,353,41.69480133,-90.65579987,748,US,TERMINAL,LOW
87566,Deva_VOR-DME_RO,DVA,Deva,VOR-DME,109800,45.82799911,22.96890068,810,RO,LO,HIGH
87567,Dove_Creek_VORTAC_US,DVC,Dove Creek,VORTAC,114600,37.80879974,-108.93099976,6990,US,BOTH,HIGH
87568,Donaueschingen_NDB_DE,DVI,Donaueschingen,NDB,490,47.96070099,8.52270985,,DE,TERMINAL,LOW
87569,Goodall_NDB_US,DVK,Goodall,NDB,311,37.57640076,-84.76399994,1000,US,TERMINAL,LOW
87570,Deauville_VOR_FR,DVL,Deauville,VOR,110200,49.31069946,0.31272200,497,FR,BOTH,HIGH
87571,Lilongwe_VOR-DME_MW,DVL,Lilongwe,VOR-DME,114900,-13.81260014,33.80780029,4035,MW,BOTH,HIGH
87572,Devils_Lake_VOR-DME_US,DVL,Devils Lake,VOR-DME,111000,48.11520004,-98.91249847,1450,US,LO,MEDIUM
87573,Drvenik_NDB_HR,DVN,Drvenik,NDB,418,43.44670105,16.14360046,117,HR,LO,LOW
87574,Dover_VOR-DME_GB,DVR,Dover,VOR-DME,114950,51.16249847,1.35916996,315,GB,BOTH,HIGH
87575,Mile_High_VORTAC_US,DVV,Mile High,VORTAC,114700,39.89469910,-104.62400055,5270,US,BOTH,HIGH
87576,Davie_NDB_US,DVZ,Davie,NDB,354,35.91350174,-80.45619965,810,US,TERMINAL,LOW
87577,Chaldovar_NDB_KG,DW,Chaldovar,NDB,768,42.81669998,73.55000305,,KG,BOTH,MEDIUM
87578,Szczytno_NDB_PL,DW,Szczytno,NDB,288,53.43709946,20.91230011,,PL,LO,HIGH
87579,Domodedovo_NDB_RU,DW,Domodedovo,NDB,437,55.45330048,37.87500000,,RU,TERMINAL,MEDIUM
87580,Vorkuta_NDB_RU,DW,Vorkuta,NDB,522,67.48829651,63.99169922,,RU,BOTH,HIGH
87581,Nikolskoye_NDB_RU,DW,Nikolskoye,NDB,995,54.03329849,49.18330002,,RU,BOTH,HIGH
87582,Davydo-Mykilske_NDB_UA,DW,Davydo-Mykilske,NDB,111,48.50149918,39.84009933,,UA,LO,LOW
87583,Owaso_NDB_US,DW,Owaso,NDB,375,36.30739975,-95.87529755,,US,TERMINAL,LOW
87584,Kariba_NDB_ZW,DW,Kariba,NDB,300,-16.51449966,28.88579941,,ZW,TERMINAL,LOW
87585,Dire_Dawa_VOR-DME_ET,DWA,Dire Dawa,VOR-DME,117700,9.63778973,41.84889984,3750,ET,BOTH,HIGH
87586,Warrington_TACAN_US,DWG,Warrington,TACAN,134500,30.47820091,-86.52089691,77,US,BOTH,MEDIUM
87587,David_Hooks_NDB_US,DWH,David Hooks,NDB,521,30.12549973,-95.56590271,,US,TERMINAL,LOW
87588,Dawei_VOR-DME_MM,DWI,Dawei,VOR-DME,112000,14.09819984,98.19969940,98,MM,BOTH,HIGH
87589,Dawei_NDB_MM,DWI,Dawei,NDB,310,14.11540031,98.20300293,84,MM,BOTH,MEDIUM
87590,Dortmund_NDB_DE,DWI,Dortmund,NDB,357,51.52610016,7.63438988,400,DE,BOTH,MEDIUM
87591,Willow_NDB_US,DWL,Willow,NDB,353,40.87279892,-100.07299805,2519,US,TERMINAL,LOW
87592,Darwin_VORTAC_US,DWN,Darwin,VORTAC,109000,45.08750153,-94.45379639,1130,US,LO,MEDIUM
87593,Devnya_NDB_BG,DWN,Devnya,NDB,350,43.25000000,27.65419960,,BG,LO,HIGH
87594,Maksim_Gorky_NDB_RU,DX,Maksim Gorky,NDB,126,54.29999924,56.78329849,,RU,BOTH,HIGH
